dep;jour;current_hosp;current_critical;total_returned_home;total_death;cumulative_hosp;cumulative_critical;cumulative_death;cumulative_returned_home;new_hosp;new_critical;new_death;new_returned_home;current_men_hosp;current_men_critical;total_men_returned_home;total_men_death;current_women_hosp;current_women_critical;total_women_returned_home;total_women_death
28;2020-04-11;202;25;148;41;401;53;41;151;7;1;1;4;104;17;77;23;90;7;62;18
28;2020-04-12;219;25;149;41;420;53;41;152;19;0;0;1;105;17;78;23;105;7;62;18
28;2020-04-13;232;25;149;42;436;53;42;152;16;0;1;0;107;17;78;23;116;7;62;19
28;2020-04-14;236;24;163;47;460;55;47;166;24;2;5;14;105;17;87;25;125;6;65;21
28;2020-04-15;242;22;173;56;484;55;56;176;24;0;9;10;108;16;94;30;127;5;68;25
28;2020-04-16;239;24;209;58;517;56;58;212;33;1;2;36;111;18;103;31;120;5;95;26
28;2020-04-17;253;26;222;62;546;59;62;225;29;3;4;13;111;21;113;34;133;4;98;27
28;2020-04-18;254;23;231;62;553;59;62;234;7;0;0;9;110;18;118;34;136;4;101;27
28;2020-04-19;257;23;234;63;560;59;63;237;7;0;1;3;112;18;118;35;136;4;104;27
28;2020-04-20;245;24;245;66;563;60;66;248;3;1;3;11;107;18;124;35;128;5;109;30
28;2020-04-21;240;23;256;70;573;60;70;259;10;0;4;11;104;18;130;36;126;4;114;33
28;2020-04-22;242;22;263;75;586;60;75;266;13;0;5;7;102;17;135;39;130;4;116;35
28;2020-04-23;240;24;279;78;603;62;78;282;17;2;3;16;103;19;143;39;127;4;123;38
28;2020-04-24;239;22;280;79;606;62;79;283;3;0;1;1;103;18;144;39;127;4;123;39
28;2020-04-25;234;22;285;79;606;62;79;288;0;0;0;5;100;18;148;39;126;4;124;39
28;2020-04-26;229;18;294;82;613;62;82;297;7;0;3;9;101;14;150;39;120;4;130;42
29;2020-03-19;17;5;6;0;11;0;0;3;11;0;0;3;9;4;3;0;8;1;3;0
29;2020-03-20;20;4;6;1;12;0;1;3;1;0;1;0;9;3;3;1;11;1;3;0
29;2020-03-21;20;2;6;1;12;1;1;3;0;1;0;0;9;2;3;1;11;0;3;0
29;2020-03-22;19;2;9;2;19;1;2;6;7;0;1;3;9;2;3;2;8;0;6;0
29;2020-03-23;22;1;9;4;26;3;4;6;7;2;2;0;11;1;3;3;9;0;6;1
29;2020-03-24;22;1;14;5;36;7;5;11;10;4;1;5;11;1;5;4;10;0;9;1
29;2020-03-25;33;9;17;5;47;13;5;14;11;6;0;3;19;6;7;4;14;3;10;1
29;2020-03-26;41;9;20;5;57;14;5;17;10;1;0;3;27;7;8;4;14;2;12;1
29;2020-03-27;41;9;23;5;62;15;5;20;5;1;0;3;26;7;11;4;15;2;12;1
29;2020-03-28;48;11;25;5;77;25;5;22;15;10;0;2;28;9;12;4;20;2;13;1
29;2020-03-29;50;11;28;5;83;25;6;25;6;0;1;3;30;9;12;4;20;2;16;1
29;2020-03-30;54;12;29;6;91;29;7;26;8;4;1;1;31;10;13;4;23;2;16;2
29;2020-03-31;49;12;37;7;99;35;8;34;8;6;1;8;27;11;19;4;22;1;18;3
29;2020-04-01;56;17;41;7;112;42;8;38;13;7;0;4;33;15;20;4;23;2;21;3
29;2020-04-02;66;27;48;7;119;45;8;46;7;3;0;8;43;22;22;4;23;5;25;3
29;2020-04-03;74;32;55;7;131;48;8;53;12;3;0;7;48;26;26;4;26;6;28;3
29;2020-04-04;79;33;56;8;138;49;9;54;7;1;1;1;51;26;27;5;28;7;28;3
29;2020-04-05;82;34;59;9;144;50;10;57;6;1;1;3;49;26;29;6;33;8;29;3
29;2020-04-06;93;40;60;9;147;50;10;58;3;0;0;1;57;31;29;6;36;9;30;3
29;2020-04-07;94;42;62;9;149;51;10;61;2;1;0;3;60;33;29;6;34;9;32;3
29;2020-04-08;102;43;66;11;163;52;12;65;14;1;2;4;65;34;31;7;37;9;34;4
29;2020-04-09;109;40;69;11;172;52;12;68;9;0;0;3;68;31;34;7;41;9;34;4
29;2020-04-10;110;40;78;12;182;53;13;77;10;1;1;9;70;32;41;7;40;8;36;5
29;2020-04-11;116;39;82;13;193;54;14;81;11;1;1;4;73;31;44;8;42;8;37;5
29;2020-04-12;123;38;82;13;200;55;14;82;7;1;0;1;77;30;45;8;45;8;36;5
29;2020-04-13;121;37;84;16;203;56;17;84;3;1;3;2;75;29;46;10;45;8;37;6
29;2020-04-14;120;37;86;19;207;57;20;86;4;1;3;2;73;29;48;12;46;8;37;7
29;2020-04-15;115;34;89;20;208;58;21;89;1;1;1;3;69;26;50;13;45;8;38;7
29;2020-04-16;107;32;97;24;213;59;25;97;5;1;4;8;68;24;54;14;39;8;42;9
29;2020-04-17;101;29;102;26;214;59;27;102;1;0;2;5;62;21;58;16;39;8;43;9
29;2020-04-18;101;27;103;30;219;61;31;103;5;2;4;1;62;19;58;19;39;8;44;10
29;2020-04-19;101;26;105;30;221;61;31;105;2;0;0;2;60;19;60;19;41;7;44;10
29;2020-04-20;97;25;108;31;221;61;32;108;0;0;1;3;58;18;62;19;39;7;45;11
29;2020-04-21;86;25;113;31;223;61;32;114;2;0;0;6;49;18;66;19;37;7;46;11
29;2020-04-22;82;22;119;31;226;62;32;120;3;1;0;6;46;16;70;19;36;6;48;11
29;2020-04-23;79;20;121;34;229;62;35;122;3;0;3;2;47;14;71;20;32;6;49;13
29;2020-04-24;80;19;121;34;231;63;35;122;2;1;0;0;47;13;71;20;33;6;49;13
29;2020-04-25;76;18;122;35;232;63;36;123;1;0;1;1;45;12;71;21;31;6;50;13
29;2020-04-26;75;17;122;36;232;63;37;123;0;0;1;0;44;11;71;22;31;6;50;13
2A;2020-03-19;1;0;1;1;56;9;1;9;56;9;1;9;1;0;1;0;0;0;0;1
2A;2020-03-20;60;14;10;3;64;9;3;10;8;0;2;1;35;9;7;1;25;5;3;2
2A;2020-03-21;62;14;12;4;68;9;4;13;4;0;1;3;36;10;7;1;26;4;5;3
2A;2020-03-22;58;13;13;6;75;11;6;14;7;2;2;1;35;10;7;2;23;3;6;4
2A;2020-03-23;59;9;14;7;83;12;7;15;8;1;1;1;30;5;7;3;29;4;7;4
2A;2020-03-24;63;9;18;7;91;12;7;19;8;0;0;4;29;5;10;3;34;4;8;4
2A;2020-03-25;74;9;21;14;112;12;14;22;21;0;7;3;39;5;11;7;35;4;10;7
2A;2020-03-26;88;13;22;17;130;16;17;24;18;4;3;2;46;9;11;9;42;4;11;8
2A;2020-03-27;95;12;24;17;140;16;17;26;10;0;0;2;52;9;12;9;43;3;12;8
2A;2020-03-28;101;17;25;17;149;22;17;28;9;6;0;2;49;12;13;9;52;5;12;8
2A;2020-03-29;91;19;31;17;164;26;17;34;15;4;0;6;45;15;16;9;46;4;15;8
2A;2020-03-30;92;19;43;17;178;27;17;46;14;1;0;12;44;15;20;9;47;4;23;8
2A;2020-03-31;89;21;45;18;181;29;18;50;3;2;1;4;44;17;20;10;44;4;25;8
2A;2020-04-01;88;24;45;19;184;32;19;50;3;3;1;0;44;19;20;11;43;5;25;8
2A;2020-04-02;74;22;47;21;190;33;21;52;6;1;2;2;38;17;21;13;36;5;26;8
2A;2020-04-03;72;22;48;24;193;34;24;54;3;1;3;2;34;17;21;16;38;5;27;8
2A;2020-04-04;80;23;46;24;200;35;24;54;7;1;0;0;37;18;21;16;43;5;25;8
2A;2020-04-05;78;23;48;24;200;35;24;56;0;0;0;2;36;18;22;16;42;5;26;8
2A;2020-04-06;76;22;48;27;201;36;27;56;1;1;3;0;33;17;22;19;43;5;26;8
2A;2020-04-07;79;21;45;29;206;39;29;56;5;3;2;0;32;15;21;20;47;6;24;9
2A;2020-04-08;81;19;45;29;210;42;29;57;4;3;0;1;34;14;20;20;47;5;25;9
2A;2020-04-09;78;17;47;31;211;43;31;59;1;1;2;2;33;14;20;22;45;3;27;9
2A;2020-04-10;72;14;51;32;211;43;32;63;0;0;1;4;30;12;22;22;42;2;29;10
2A;2020-04-11;70;14;53;33;212;43;33;65;1;0;1;2;30;12;22;23;40;2;31;10
2A;2020-04-12;70;14;55;33;215;44;33;67;3;1;0;2;28;12;24;23;42;2;31;10
2A;2020-04-13;71;15;55;35;218;45;35;67;3;1;2;0;30;13;24;24;41;2;31;11
2A;2020-04-14;71;16;57;35;220;46;35;69;2;1;0;2;30;13;25;24;41;3;32;11
2A;2020-04-15;69;15;59;36;221;46;36;71;1;0;1;2;29;12;26;24;40;3;33;12
2A;2020-04-16;69;13;60;36;221;46;36;72;0;0;0;1;29;11;27;24;40;2;33;12
2A;2020-04-17;70;12;60;37;223;47;37;72;2;1;1;0;28;9;27;25;42;3;33;12
2A;2020-04-18;63;10;68;37;225;47;37;80;2;0;0;8;24;8;31;25;39;2;37;12
2A;2020-04-19;64;10;70;39;230;47;39;82;5;0;2;2;27;8;31;25;37;2;39;14
2A;2020-04-20;62;11;70;41;230;48;41;82;0;1;2;0;26;8;31;26;36;3;39;15
2A;2020-04-21;60;11;74;41;231;48;41;86;1;0;0;4;23;7;34;26;37;4;40;15
2A;2020-04-22;58;9;79;41;234;48;41;91;3;0;0;5;23;7;34;26;35;2;45;15
2A;2020-04-23;55;7;83;41;235;48;41;95;1;0;0;4;22;6;35;26;33;1;48;15
2A;2020-04-24;57;7;85;41;239;48;41;97;4;0;0;2;22;6;36;26;35;1;49;15
2A;2020-04-25;54;7;87;42;239;48;42;100;0;0;1;3;20;6;37;27;34;1;50;15
2A;2020-04-26;54;7;87;42;239;48;42;100;0;0;0;0;20;6;37;27;34;1;50;15
2B;2020-03-19;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2B;2020-03-20;6;0;23;0;29;0;0;23;28;0;0;22;3;0;11;0;3;0;12;0
2B;2020-03-21;6;0;23;0;29;0;0;23;0;0;0;0;3;0;11;0;3;0;12;0
2B;2020-03-22;6;0;23;0;29;0;0;23;0;0;0;0;3;0;11;0;3;0;12;0
2B;2020-03-23;6;0;31;0;37;0;0;31;8;0;0;8;3;0;15;0;3;0;16;0
2B;2020-03-24;7;0;33;0;41;0;0;34;4;0;0;3;3;0;16;0;4;0;17;0
2B;2020-03-25;7;0;33;1;42;0;1;34;1;0;1;0;3;0;16;1;4;0;17;0
2B;2020-03-26;7;0;41;2;51;0;2;42;9;0;1;8;3;0;21;2;4;0;20;0
2B;2020-03-27;7;1;46;2;56;1;2;47;5;1;0;5;3;0;23;2;4;1;23;0
2B;2020-03-28;7;1;46;2;57;1;2;47;1;0;0;0;3;0;23;2;4;1;23;0
2B;2020-03-29;7;1;48;2;58;1;2;49;1;0;0;2;3;0;24;2;4;1;24;0
2B;2020-03-30;7;1;48;2;58;1;2;49;0;0;0;0;3;0;24;2;4;1;24;0
2B;2020-03-31;10;1;55;2;68;1;2;57;10;0;0;8;3;0;29;2;7;1;26;0
2B;2020-04-01;8;1;57;2;68;1;2;60;0;0;0;3;3;0;29;2;5;1;28;0
2B;2020-04-02;12;3;63;2;82;3;2;66;14;2;0;6;5;1;34;2;7;2;29;0
2B;2020-04-03;16;3;68;2;88;3;2;71;6;0;0;5;9;1;36;2;7;2;32;0
2B;2020-04-04;17;3;70;2;108;4;2;73;20;1;0;2;10;1;37;2;7;2;33;0
2B;2020-04-05;17;3;69;2;108;4;2;73;0;0;0;0;9;1;37;2;8;2;32;0
2B;2020-04-06;16;2;67;3;108;4;3;73;0;0;1;0;8;0;36;3;8;2;31;0
2B;2020-04-07;15;2;68;3;108;4;3;74;0;0;0;1;7;0;37;3;8;2;31;0
2B;2020-04-08;9;2;65;3;110;4;3;76;2;0;0;2;2;0;34;3;7;2;31;0
2B;2020-04-09;10;2;65;3;111;4;3;76;1;0;0;0;3;0;34;3;7;2;31;0
2B;2020-04-10;6;1;69;3;111;4;3;80;0;0;0;4;2;0;35;3;4;1;34;0
2B;2020-04-11;6;1;69;3;111;4;3;80;0;0;0;0;2;0;35;3;4;1;34;0
2B;2020-04-12;4;0;71;3;111;4;3;82;0;0;0;2;2;0;35;3;2;0;36;0
2B;2020-04-13;4;0;71;3;111;4;3;82;0;0;0;0;2;0;35;3;2;0;36;0
2B;2020-04-14;3;0;72;3;111;4;3;83;0;0;0;1;1;0;36;3;2;0;36;0
2B;2020-04-15;14;1;72;5;124;5;5;83;13;1;2;0;9;1;36;3;5;0;36;2
2B;2020-04-16;15;2;74;5;127;6;5;85;3;1;0;2;11;1;36;3;4;1;38;2
2B;2020-04-17;14;2;75;5;127;6;5;86;0;0;0;1;10;1;37;3;4;1;38;2
2B;2020-04-18;13;2;78;5;129;6;5;89;2;0;0;3;8;1;40;3;5;1;38;2
2B;2020-04-19;11;2;80;5;129;6;5;91;0;0;0;2;7;1;41;3;4;1;39;2
2B;2020-04-20;8;2;82;6;129;7;6;93;0;1;1;2;4;1;43;4;4;1;39;2
2B;2020-04-21;7;2;83;7;130;7;7;94;1;0;1;1;3;1;44;4;4;1;39;3
2B;2020-04-22;11;2;83;8;135;8;8;94;5;1;1;0;6;1;44;5;5;1;39;3
2B;2020-04-23;11;2;83;8;135;8;8;94;0;0;0;0;6;1;44;5;5;1;39;3
2B;2020-04-24;13;2;83;8;137;8;8;94;2;0;0;0;7;1;44;5;6;1;39;3
2B;2020-04-25;10;2;85;8;137;8;8;96;0;0;0;2;6;1;45;5;4;1;40;3
2B;2020-04-26;10;2;85;8;137;8;8;96;0;0;0;0;6;1;45;5;4;1;40;3
30;2020-03-19;4;1;7;1;2;1;1;1;2;1;1;1;4;1;2;1;0;0;5;0
30;2020-03-20;8;1;7;1;6;1;1;1;4;0;0;0;7;1;2;1;1;0;5;0
30;2020-03-21;7;1;11;1;10;1;1;5;4;0;0;4;6;1;6;1;1;0;5;0
30;2020-03-22;13;1;10;2;15;1;2;5;5;0;1;0;9;1;5;2;4;0;5;0
30;2020-03-23;15;5;11;2;18;5;2;6;3;4;0;1;10;4;6;2;5;1;5;0
30;2020-03-24;14;8;14;4;22;10;4;9;4;5;2;3;11;7;8;3;3;1;6;1
30;2020-03-25;19;10;15;5;29;12;5;10;7;2;1;1;16;10;9;4;3;0;6;1
30;2020-03-26;17;11;17;5;29;14;5;12;0;2;0;2;15;10;10;4;2;1;7;1
30;2020-03-27;25;11;19;6;40;14;6;14;11;0;1;2;19;10;12;5;6;1;7;1
30;2020-03-28;36;14;19;6;53;18;6;14;13;4;0;0;26;11;12;5;10;3;7;1
30;2020-03-29;39;13;19;9;59;20;9;14;6;2;3;0;28;10;12;7;11;3;7;2
30;2020-03-30;44;17;19;9;64;24;9;14;5;4;0;0;30;11;12;7;14;6;7;2
30;2020-03-31;55;20;24;10;82;30;10;19;18;6;1;5;34;14;16;8;21;6;8;2
30;2020-04-01;74;26;25;10;102;35;10;20;20;5;0;1;44;18;16;8;30;8;9;2
30;2020-04-02;74;30;34;11;112;41;11;29;10;6;1;9;44;23;22;8;30;7;12;3
30;2020-04-03;70;30;38;13;115;44;13;34;3;3;2;5;42;23;23;10;28;7;15;3
30;2020-04-04;66;29;41;14;115;44;14;37;0;0;1;3;39;22;25;11;27;7;16;3
30;2020-04-05;89;36;42;14;140;52;14;38;25;8;0;1;58;28;25;11;31;8;17;3
30;2020-04-06;106;41;45;17;160;57;17;41;20;5;3;3;67;34;26;13;39;7;19;4
30;2020-04-07;110;43;56;17;173;59;17;53;13;2;0;12;68;37;34;13;42;6;22;4
30;2020-04-08;104;41;66;21;181;61;21;63;8;2;4;10;64;35;40;14;40;6;26;7
30;2020-04-09;106;41;72;21;189;62;21;69;8;1;0;6;64;34;43;14;42;7;29;7
30;2020-04-10;108;41;83;22;203;65;22;81;14;3;1;12;68;33;48;14;40;8;35;8
30;2020-04-11;97;40;96;23;206;68;23;94;3;3;1;13;62;32;55;14;35;8;41;9
30;2020-04-12;95;40;97;26;208;68;26;95;2;0;3;1;60;32;56;15;35;8;41;11
30;2020-04-13;92;40;99;27;208;68;27;97;0;0;1;2;58;32;58;15;34;8;41;12
30;2020-04-14;97;36;105;28;220;68;28;103;12;0;1;6;55;28;62;16;42;8;43;12
30;2020-04-15;105;36;110;28;233;70;28;108;13;2;0;5;58;26;62;16;47;10;48;12
30;2020-04-16;103;36;125;29;247;71;29;123;14;1;1;15;53;26;72;17;50;10;53;12
30;2020-04-17;121;38;127;32;271;75;32;125;24;4;3;2;64;27;73;18;57;11;54;14
30;2020-04-18;114;36;136;31;273;75;32;134;2;0;0;9;61;26;77;18;53;10;59;13
30;2020-04-19;118;37;136;31;277;76;32;134;4;1;0;0;63;27;77;18;55;10;59;13
30;2020-04-20;136;38;142;34;304;81;35;140;27;5;3;6;72;26;80;19;64;12;62;15
30;2020-04-21;147;37;143;36;318;81;37;141;14;0;2;1;79;25;80;19;68;12;63;17
30;2020-04-22;151;37;143;37;323;82;38;141;5;1;1;0;82;25;80;20;69;12;63;17
30;2020-04-23;131;29;162;43;328;82;44;160;5;0;6;19;70;18;90;22;61;11;72;21
30;2020-04-24;126;28;172;46;336;85;47;171;8;3;3;11;65;17;94;24;61;11;78;22
30;2020-04-25;125;27;170;49;336;85;50;171;0;0;3;0;63;17;94;26;62;10;76;23
30;2020-04-26;127;27;171;49;339;85;50;172;3;0;0;1;64;17;94;26;63;10;77;23
31;2020-03-19;26;6;13;1;8;3;1;4;8;3;1;4;18;5;5;0;8;1;8;1
31;2020-03-20;35;10;16;2;21;8;2;4;13;5;1;0;26;9;6;1;9;1;10;1
31;2020-03-21;51;14;17;2;40;12;2;10;19;4;0;6;41;13;8;1;10;1;9;1
31;2020-03-22;55;16;23;2;54;15;2;12;14;3;0;2;45;15;11;1;10;1;12;1
31;2020-03-23;71;19;26;2;71;22;2;15;17;7;0;3;53;16;11;1;18;3;15;1
31;2020-03-24;89;28;38;3;100;31;3;28;29;9;1;13;62;21;17;2;27;7;21;1
31;2020-03-25;108;36;44;3;128;42;3;34;28;11;0;6;75;27;19;2;33;9;25;1
31;2020-03-26;140;55;49;3;164;62;3;39;36;20;0;5;99;44;20;2;40;11;29;1
31;2020-03-27;156;56;52;5;189;71;5;42;25;9;2;3;108;47;22;4;47;9;30;1
31;2020-03-28;163;60;62;6;206;77;6;52;17;6;1;10;109;51;28;4;54;9;33;2
31;2020-03-29;185;65;65;7;232;86;7;55;26;9;1;3;122;55;29;4;62;10;35;3
31;2020-03-30;214;78;70;7;266;101;7;60;34;15;0;5;145;65;31;4;67;12;38;3
31;2020-03-31;219;83;90;7;294;109;7;80;28;8;0;20;152;70;38;4;66;12;52;3
31;2020-04-01;216;91;108;11;316;122;11;98;22;13;4;18;152;76;47;8;64;15;61;3
31;2020-04-02;214;95;125;13;335;131;13;115;19;9;2;17;146;78;59;10;68;17;66;3
31;2020-04-03;226;97;136;13;351;133;13;126;16;2;0;11;152;78;63;10;74;19;73;3
31;2020-04-04;227;105;150;14;364;141;14;140;13;8;1;14;153;84;72;10;73;20;78;4
31;2020-04-05;226;102;156;15;368;143;15;146;4;2;1;6;154;81;75;11;71;20;81;4
31;2020-04-06;235;107;161;17;382;152;17;151;14;9;2;5;160;87;79;13;74;19;82;4
31;2020-04-07;230;102;178;19;398;154;20;168;16;2;3;17;156;85;88;14;73;16;90;5
31;2020-04-08;229;108;191;21;408;163;22;181;10;9;2;13;158;89;96;16;70;18;95;5
31;2020-04-09;247;106;213;23;450;167;24;203;42;4;2;22;166;86;109;17;80;19;104;6
31;2020-04-10;250;97;228;26;475;171;27;218;25;4;3;15;167;83;118;19;82;14;110;7
31;2020-04-11;239;97;249;28;489;174;29;239;14;3;2;21;158;84;133;19;80;13;116;9
31;2020-04-12;244;97;258;28;500;175;29;248;11;1;0;9;160;84;138;19;83;13;120;9
31;2020-04-13;243;95;263;28;504;175;29;253;4;0;0;5;162;82;139;19;80;13;124;9
31;2020-04-14;243;98;278;30;523;179;31;268;19;4;2;15;159;84;147;20;82;14;131;10
31;2020-04-15;222;97;306;31;536;184;32;298;13;5;1;30;146;83;164;21;74;14;142;10
31;2020-04-16;212;95;321;31;541;186;32;313;5;2;0;15;143;83;172;21;67;12;149;10
31;2020-04-17;206;93;334;34;553;190;35;327;12;4;3;14;140;81;178;22;62;11;155;12
31;2020-04-18;196;91;349;34;557;190;35;342;4;0;0;15;136;79;183;22;56;11;164;12
31;2020-04-19;195;90;355;36;565;193;37;348;8;3;2;6;133;76;187;24;58;13;166;12
31;2020-04-20;199;87;357;37;573;193;38;350;8;0;1;2;133;73;188;25;62;13;167;12
31;2020-04-21;190;78;375;37;586;193;38;368;13;0;0;18;125;67;198;25;62;11;174;12
31;2020-04-22;179;71;392;39;595;195;40;385;9;2;2;17;114;61;210;27;62;10;179;12
31;2020-04-23;173;70;403;40;600;196;41;396;5;1;1;11;111;60;216;28;58;10;184;12
31;2020-04-24;159;67;420;44;607;198;45;413;7;2;4;17;104;56;225;31;50;11;192;13
31;2020-04-25;153;60;433;45;616;198;46;426;9;0;1;13;96;49;233;32;53;11;196;13
31;2020-04-26;150;58;437;45;617;198;46;430;1;0;0;4;95;47;234;32;51;11;199;13
32;2020-03-19;3;3;0;0;2;2;0;0;2;2;0;0;3;3;0;0;0;0;0;0
32;2020-03-20;3;3;0;0;2;2;0;0;0;0;0;0;3;3;0;0;0;0;0;0
32;2020-03-21;4;3;0;0;3;2;0;0;1;0;0;0;4;3;0;0;0;0;0;0
32;2020-03-22;4;3;0;0;3;2;0;0;0;0;0;0;4;3;0;0;0;0;0;0
32;2020-03-23;5;3;0;0;4;2;0;0;1;0;0;0;4;3;0;0;1;0;0;0
32;2020-03-24;8;3;0;0;7;2;0;0;3;0;0;0;7;3;0;0;1;0;0;0
32;2020-03-25;11;3;0;0;10;2;0;0;3;0;0;0;10;3;0;0;1;0;0;0
32;2020-03-26;10;3;1;0;10;2;0;1;0;0;0;1;9;3;1;0;1;0;0;0
32;2020-03-27;15;4;1;0;15;3;0;1;5;1;0;0;14;4;1;0;1;0;0;0
32;2020-03-28;16;4;1;0;16;3;0;1;1;0;0;0;15;4;1;0;1;0;0;0
32;2020-03-29;20;4;1;0;20;3;0;1;4;0;0;0;17;4;1;0;3;0;0;0
32;2020-03-30;19;4;1;1;21;3;1;1;1;0;1;0;16;4;1;1;3;0;0;0
32;2020-03-31;19;4;3;2;24;3;2;3;3;0;1;2;15;4;2;2;4;0;1;0
32;2020-04-01;25;4;4;3;32;3;3;4;8;0;1;1;19;4;3;3;6;0;1;0
32;2020-04-02;27;5;6;3;36;4;3;6;4;1;0;2;19;5;4;3;8;0;2;0
32;2020-04-03;27;5;6;5;38;4;5;6;2;0;2;0;20;5;4;4;7;0;2;1
32;2020-04-04;27;5;7;7;42;4;7;7;4;0;2;1;19;5;5;5;8;0;2;2
32;2020-04-05;29;5;7;7;44;5;7;7;2;1;0;0;19;5;5;5;10;0;2;2
32;2020-04-06;28;5;8;7;45;5;7;8;1;0;0;1;19;5;5;5;9;0;3;2
32;2020-04-07;26;5;13;8;49;5;8;13;4;0;1;5;16;5;8;6;10;0;5;2
32;2020-04-08;29;4;14;8;53;5;8;14;4;0;0;1;17;4;9;6;12;0;5;2
32;2020-04-09;28;5;16;8;54;6;8;16;1;1;0;2;15;4;11;6;13;1;5;2
32;2020-04-10;25;4;20;8;55;6;8;20;1;0;0;4;12;3;14;6;13;1;6;2
32;2020-04-11;23;4;21;9;55;6;9;21;0;0;1;1;11;3;15;6;12;1;6;3
32;2020-04-12;28;4;21;9;60;6;9;21;5;0;0;0;12;3;15;6;16;1;6;3
32;2020-04-13;31;4;21;9;63;6;9;21;3;0;0;0;14;3;15;6;17;1;6;3
32;2020-04-14;32;3;22;10;66;6;10;22;3;0;1;1;15;3;15;6;17;0;7;4
32;2020-04-15;31;3;27;10;69;6;10;27;3;0;0;5;17;3;17;6;14;0;10;4
32;2020-04-16;32;3;29;10;73;6;10;29;4;0;0;2;17;3;19;6;15;0;10;4
32;2020-04-17;41;3;23;10;77;7;10;29;4;1;0;0;21;2;16;6;20;1;7;4
32;2020-04-18;42;3;23;11;79;7;11;29;2;0;1;0;22;2;16;7;20;1;7;4
32;2020-04-19;45;3;23;11;81;7;11;29;2;0;0;0;24;2;16;7;21;1;7;4
32;2020-04-20;52;5;24;11;89;9;11;30;8;2;0;1;28;4;16;7;24;1;8;4
32;2020-04-21;50;5;27;13;92;9;13;33;3;0;2;3;28;4;17;8;22;1;10;5
32;2020-04-22;52;6;27;13;94;10;13;33;2;1;0;0;28;4;17;8;24;2;10;5
32;2020-04-23;49;5;30;16;98;10;16;36;4;0;3;3;24;4;20;10;25;1;10;6
32;2020-04-24;37;6;43;16;100;11;16;49;2;1;0;13;20;5;25;10;17;1;18;6
32;2020-04-25;34;6;46;16;100;11;16;52;0;0;0;3;19;5;26;10;15;1;20;6
32;2020-04-26;42;6;46;16;108;11;16;52;8;0;0;0;24;5;26;10;18;1;20;6
33;2020-03-19;7;5;7;2;14;3;1;6;14;3;1;6;5;4;3;1;2;1;4;1
33;2020-03-20;10;5;12;2;20;7;1;9;6;4;0;3;5;4;7;1;5;1;5;1
33;2020-03-21;39;15;12;2;54;21;1;10;34;14;0;1;24;11;7;1;15;4;5;1
33;2020-03-22;54;23;13;2;63;22;1;10;9;1;0;0;35;15;7;1;19;8;6;1
33;2020-03-23;68;24;19;3;86;27;2;16;23;5;1;6;46;17;9;1;22;7;10;2
33;2020-03-24;99;41;27;3;129;50;2;24;43;23;0;8;64;28;11;1;35;13;16;2
33;2020-03-25;144;41;55;6;216;57;5;52;87;7;3;28;91;29;20;1;51;12;35;5
33;2020-03-26;166;46;72;11;263;66;10;69;47;9;5;17;104;34;26;4;60;12;46;7
33;2020-03-27;204;53;91;15;327;79;14;88;64;13;4;19;119;39;34;6;82;13;57;9
33;2020-03-28;216;56;98;17;358;85;18;95;31;6;4;7;126;43;39;8;90;13;59;9
33;2020-03-29;237;63;107;21;388;95;22;104;30;10;4;9;141;51;43;10;96;12;64;11
33;2020-03-30;288;78;144;25;477;108;26;141;89;13;4;37;173;63;58;11;115;15;85;14
33;2020-03-31;300;81;189;30;543;123;31;188;66;15;5;47;182;65;72;14;118;16;116;16
33;2020-04-01;296;88;225;32;595;135;33;226;52;12;2;38;181;68;91;14;115;20;133;18
33;2020-04-02;298;86;264;33;653;145;34;265;58;10;1;39;180;67;111;15;118;19;152;18
33;2020-04-03;311;87;281;36;691;151;37;282;38;6;3;17;185;66;119;15;126;21;161;21
33;2020-04-04;305;92;304;40;706;158;41;305;15;7;4;23;185;70;127;18;120;22;176;22
33;2020-04-05;305;90;317;42;721;160;43;318;15;2;2;13;184;70;133;18;121;20;183;24
33;2020-04-06;312;91;331;47;753;165;48;335;32;5;5;17;185;72;140;20;127;19;190;27
33;2020-04-07;315;90;350;50;780;170;51;354;27;5;3;19;185;71;149;20;130;19;200;30
33;2020-04-08;290;89;392;58;812;177;59;396;32;7;8;42;171;69;169;26;119;20;222;32
33;2020-04-09;282;87;423;62;844;183;63;427;32;6;4;31;161;67;185;27;121;20;237;35
33;2020-04-10;281;81;338;60;869;187;64;448;25;4;1;21;157;63;160;26;124;18;178;34
33;2020-04-11;308;102;362;64;900;191;68;472;31;4;4;24;175;76;175;28;133;26;186;36
33;2020-04-12;299;99;378;68;910;192;72;488;10;1;4;16;174;73;181;28;125;26;196;40
33;2020-04-13;311;103;386;69;932;197;73;496;22;5;1;8;183;77;187;28;128;26;198;41
33;2020-04-14;317;102;401;72;957;198;76;512;25;1;3;16;180;73;196;30;137;29;204;42
33;2020-04-15;304;96;427;73;973;200;78;538;16;2;2;26;169;72;211;32;135;24;215;41
33;2020-04-16;296;91;446;74;988;202;79;557;15;2;1;19;166;67;221;33;130;24;224;41
33;2020-04-17;295;85;461;81;1011;205;86;574;23;3;7;17;162;61;230;38;133;24;230;43
33;2020-04-18;282;85;484;86;1026;208;91;598;15;3;5;24;154;60;244;40;128;25;239;46
